# SYNTHETIC ambient-noise recording (site A, f0 = 2.5 Hz) — QuakeLogic HVSR Studio example, NOT field data
# model: 1-DOF resonant amplification, f0 = 2.5 Hz, A0 = 5.00, damping = 0.1021
# sample_rate = 100 Hz, start = 2025-01-01T00:00:00.000000Z, units = counts
time_s	north	east	vertical
157.15	0.6148	45.4440	-26.7783
157.16	-2.6614	58.0838	26.2168
157.17	-2.8458	68.6946	-74.3821
157.18	1.0480	77.4067	-173.4794
157.19	4.4199	86.5556	-65.5479
157.20	11.1371	91.4419	12.1541
157.21	17.4622	96.7292	-87.4239
157.22	18.0136	99.1751	-250.6161
157.23	15.2305	103.1265	-32.3084
157.24	9.8185	104.2593	92.1465
157.25	4.2854	105.4922	204.9534
157.26	-2.6470	111.4285	-94.8481
157.27	-12.6191	120.8468	53.3244
157.28	-22.6070	124.2254	150.4627
157.29	-27.8566	123.4596	160.9107
157.30	-32.8597	120.2551	6.2480
157.31	-38.6598	118.3180	86.9621
157.32	-44.1612	116.9041	-2.2312
157.33	-42.4868	107.9997	-3.4838
157.34	-50.2429	94.0484	-82.8278
157.35	-59.7798	82.9856	-23.0447
157.36	-66.8051	72.8515	106.3230
157.37	-67.8954	58.5032	118.3865
157.38	-70.1379	42.1479	-103.5567
157.39	-73.5888	27.9427	-68.4229
157.40	-72.1198	10.4432	38.2347
157.41	-66.6241	-7.6187	-33.0452
157.42	-59.5707	-24.8150	-6.3032
157.43	-45.6967	-43.1213	93.7390
157.44	-36.4808	-57.3678	6.4985
157.45	-23.7212	-67.1935	-20.3524
157.46	-11.0562	-78.5676	7.6875
157.47	-0.1509	-91.1830	-117.8137
157.48	10.3054	-103.3649	48.9198
157.49	17.1639	-113.3092	-80.6198
157.50	24.9956	-117.0115	229.7833
157.51	30.4528	-117.3578	251.1567
157.52	35.0583	-116.0061	-230.0882
157.53	46.1681	-113.3248	153.2300
157.54	58.7836	-113.6310	72.6702
157.55	69.0521	-114.6217	39.5631
157.56	73.6674	-113.2132	18.3218
157.57	80.9053	-111.0216	-230.4067
157.58	76.7005	-106.3781	0.3911
157.59	68.3831	-101.6016	-77.0984
157.60	59.5732	-98.8177	131.2759
157.61	52.9357	-83.4409	49.2099
157.62	41.9231	-73.5051	-168.7145
157.63	35.3787	-65.0113	-47.5407
157.64	24.7324	-58.5383	1.3425
157.65	13.3274	-46.6510	31.0818
157.66	8.3469	-34.8676	111.5978
157.67	-2.5566	-21.3456	136.1994
157.68	-18.9959	-5.9729	-121.5643
157.69	-36.9027	6.3901	192.3610
157.70	-50.2542	17.6934	32.8116
157.71	-65.4537	24.2707	52.1036
157.72	-77.2447	32.9718	-182.1564
157.73	-90.4608	41.4929	-164.5554
157.74	-99.5399	55.3232	256.0986
157.75	-108.9701	70.2970	-107.2521
157.76	-112.4697	81.1420	-99.8955
157.77	-108.0509	86.5394	-48.8619
157.78	-100.3705	87.6729	162.3790
157.79	-91.4012	83.2850	-257.2573
157.80	-83.0835	84.5819	9.4664
157.81	-75.1068	81.8185	-83.2190
157.82	-67.4598	80.2715	16.0855
157.83	-59.6997	78.5789	166.3487
157.84	-48.0077	72.9190	-15.2769
157.85	-35.1516	68.5114	-24.8150
157.86	-17.8962	68.0560	-85.2048
157.87	-2.4137	70.3239	-36.1558
157.88	9.5969	61.6781	-90.2087
157.89	18.3602	50.7115	46.4285
157.90	27.5541	32.0809	-1.4054
157.91	32.9015	21.7025	106.1913
157.92	36.5371	5.6527	-73.8412
157.93	41.1596	-9.9717	-64.9053
157.94	39.9376	-17.6619	-4.4466
157.95	40.7184	-25.0332	105.4556
157.96	29.5568	-35.1560	17.6612
157.97	21.6306	-44.5444	-170.8273
157.98	4.9333	-51.6541	-130.6777
157.99	-11.5904	-63.4730	-82.6340
158.00	-27.2825	-76.5219	-113.9218
158.01	-46.8470	-80.6193	-281.5544
158.02	-65.7131	-83.7381	20.0434
158.03	-75.0104	-83.0625	-87.5132
158.04	-86.1409	-85.5986	-36.9381
158.05	-92.5307	-83.4662	-4.5270
158.06	-100.4741	-84.2841	-223.3448
158.07	-105.0513	-80.0224	-112.8643
158.08	-109.9893	-71.0920	-81.6170
158.09	-108.8463	-52.7369	15.4600
158.10	-102.2002	-38.8040	-4.9925
158.11	-90.5329	-23.6186	-94.4502
158.12	-85.1116	-3.2481	190.7582
158.13	-73.7680	8.7041	111.7350
158.14	-63.4551	27.5005	151.1261
158.15	-50.3796	53.4739	-92.6508
158.16	-34.5472	67.4078	-99.1602
158.17	-19.2433	74.0809	89.5104
158.18	0.8767	83.9722	96.0182
158.19	28.2140	95.5089	-76.0494
158.20	49.0473	108.0892	-28.6538
158.21	64.6143	106.9359	-49.8321
158.22	78.8145	103.7920	117.7499
158.23	84.4507	93.4175	-10.7140
158.24	84.9746	91.8242	95.4751
158.25	81.0800	83.3401	72.9697
158.26	78.2312	74.9051	-87.4978
158.27	72.5025	66.4157	1.8336
158.28	59.9720	53.3735	169.1589
158.29	45.3426	38.8352	75.1813
158.30	29.0824	29.5397	34.9335
158.31	9.5793	18.7451	-117.9622
158.32	-7.0652	7.7457	-52.1602
158.33	-22.5098	-4.8377	-17.8932
158.34	-35.1875	-20.0962	50.9752
158.35	-46.0919	-29.7886	-65.6860
158.36	-59.1931	-36.6325	50.8322
158.37	-79.9104	-51.2114	167.9703
158.38	-90.6245	-60.5155	-77.8502
158.39	-94.7572	-68.2284	24.1408
158.40	-96.3453	-80.0507	-141.2826
158.41	-91.8422	-86.3219	63.0341
158.42	-77.0829	-94.4130	5.1540
158.43	-65.8203	-97.0793	-116.1191
158.44	-52.1586	-97.7108	100.5815
158.45	-35.3029	-97.7948	45.7156
158.46	-18.8160	-88.7123	-20.5311
158.47	0.5641	-73.9036	11.8529
158.48	10.4633	-65.7922	51.4663
158.49	21.6479	-53.4297	-97.9296
158.50	27.7983	-38.9576	143.4110
158.51	34.6655	-20.8785	-136.3257
158.52	45.9085	-6.8941	89.3753
158.53	52.2817	6.3352	39.3768
158.54	53.3631	19.8261	7.0956
158.55	55.0112	31.8916	129.9783
158.56	51.7416	44.5677	-266.9197
158.57	44.6548	51.6558	-53.5268
158.58	36.8879	52.0071	73.1098
158.59	28.3839	54.9768	-69.4292
158.60	26.1501	60.6821	101.2669
158.61	18.3639	60.7979	101.5413
158.62	3.5151	60.7565	76.0319
158.63	-3.8526	60.9379	80.7664
158.64	-17.0369	51.3853	74.3007
158.65	-27.5682	46.6269	-134.2592
158.66	-39.8149	44.0104	67.8302
158.67	-51.6124	39.8088	1.6566
158.68	-67.6950	39.4205	-45.1571
158.69	-72.3316	38.6896	-89.5627
158.70	-71.0268	30.6838	31.1285
158.71	-72.5814	32.1222	45.4085
158.72	-69.9208	34.3381	-133.7235
158.73	-68.1313	34.3491	-166.7964
158.74	-60.7253	34.0229	19.5984
158.75	-52.1425	32.8115	139.5357
158.76	-40.7855	30.2092	157.6101
158.77	-28.9142	26.2316	-31.5723
158.78	-13.6545	22.0280	49.7280
158.79	-3.3065	19.0228	-69.3226
158.80	12.0317	13.4873	36.6527
158.81	25.8902	12.5220	-79.7561
158.82	30.7656	13.2872	16.2800
158.83	40.1915	14.2695	-84.2673
158.84	46.2267	14.4267	-99.3566
158.85	46.4920	8.1200	-121.3054
158.86	56.2194	10.5971	-103.4894
158.87	64.8128	8.3042	-126.5797
158.88	72.5197	12.8620	99.4892
158.89	79.7074	17.1035	91.4255
158.90	83.4892	18.4676	245.4182
158.91	82.4618	26.3659	45.0081
158.92	81.0123	34.5475	106.6465
158.93	77.0314	38.6428	28.0908
158.94	75.0343	46.7611	-219.4617
158.95	73.1199	50.2706	-89.1023
158.96	70.9111	49.8731	154.0954
158.97	67.1048	48.8558	-143.2241
158.98	56.4221	48.7634	23.6274
158.99	47.1568	48.8658	-12.7078
159.00	31.6265	44.0851	117.9563
159.01	14.8586	41.5184	-88.2968
159.02	1.1385	39.0413	1.8160
159.03	-10.7390	30.9147	75.7104
159.04	-17.9389	28.0049	-1.6718
159.05	-32.9386	23.8942	-26.1771
159.06	-45.3443	12.3288	213.8061
159.07	-47.7335	4.7470	-94.8614
159.08	-47.2666	-1.7501	216.4157
159.09	-44.8620	-9.1884	-145.1358
159.10	-39.8240	-18.3915	-189.6068
159.11	-37.9506	-31.3718	133.3114
159.12	-35.9664	-48.4261	67.6074
159.13	-39.3390	-60.1248	-70.4369
159.14	-42.2015	-69.9855	4.6017
159.15	-44.9678	-74.9337	-155.9517
159.16	-44.5167	-79.0691	74.6741
159.17	-51.4606	-85.2467	39.7140
159.18	-54.4657	-90.2722	33.7723
159.19	-56.6233	-84.8146	104.7617
159.20	-52.2725	-78.6657	67.8341
159.21	-44.6535	-76.3121	-69.7419
159.22	-42.0880	-71.9420	-3.9666
159.23	-34.2757	-68.1396	-122.7281
159.24	-25.1452	-68.6301	4.1717
159.25	-17.0706	-63.4239	-29.7799
159.26	-10.6131	-54.9016	-164.7605
159.27	-8.3178	-49.2912	-224.7969
159.28	-6.5388	-40.0756	92.0935
159.29	-4.3112	-28.7097	69.9763
159.30	0.0690	-10.0833	9.2942
159.31	9.6151	3.1823	46.4341
159.32	13.6672	15.5220	-147.2823
159.33	8.0048	27.8360	-122.1997
159.34	2.6777	35.4060	-18.3024
159.35	9.9734	40.8932	-81.3677
159.36	22.6706	45.9521	142.0696
159.37	34.2682	42.2504	-163.7288
159.38	39.8186	41.6306	-97.3871
159.39	48.0873	35.1272	-10.5136
159.40	52.9504	27.3368	14.8778
159.41	52.8990	27.3304	-31.1917
159.42	54.2410	23.4781	-65.1893
159.43	57.8751	22.5446	-80.6995
159.44	67.5216	21.8981	-137.6997
159.45	67.7395	21.1697	23.9653
159.46	63.1902	21.4523	104.5771
159.47	56.7418	18.5674	0.2903
159.48	59.9437	10.0292	9.0414
159.49	58.9113	6.5422	-11.3815
159.50	63.6992	3.9669	-114.9754
159.51	71.1300	-2.3339	-31.3169
159.52	73.2802	-10.6815	-37.7042
159.53	73.1094	-22.4444	-151.3204
159.54	69.2612	-30.8610	2.6136
159.55	66.5043	-40.1317	138.0074
159.56	60.9120	-44.3787	204.9877
159.57	59.4946	-45.2921	-87.6134
159.58	57.9827	-45.2940	-108.4542
159.59	51.8038	-44.2011	-97.7271
159.60	44.9018	-40.7105	52.9319
159.61	38.6156	-33.1305	-129.5747
159.62	28.7843	-24.9749	101.1768
159.63	25.7221	-19.0186	-84.5919
159.64	14.3124	-19.1567	59.4351
159.65	7.5390	-15.7549	-55.1731
159.66	-2.1280	-12.8346	-256.5251
159.67	-6.4099	-9.9656	-53.9962
159.68	-7.9014	-9.6907	104.5640
159.69	-8.2401	-5.3961	-103.9877
159.70	-3.5870	-0.7915	-189.9401
159.71	-2.7176	10.0289	111.7682
159.72	1.2539	12.2475	-80.6373
159.73	4.5753	11.5458	-143.3952
159.74	3.6688	17.1010	106.6579
159.75	5.3093	22.6815	-40.2216
159.76	5.5285	28.0475	-47.2138
159.77	0.6830	32.2878	203.9610
159.78	-1.1425	33.7093	-131.6150
159.79	-5.4139	33.2848	64.0213
159.80	-13.1193	32.7108	56.5741
159.81	-17.0634	34.7401	-14.0726
159.82	-18.9525	34.5372	198.8998
159.83	-21.6099	30.6693	96.0193
159.84	-25.2807	26.9096	-62.9541
159.85	-32.1513	22.3529	-62.7335
159.86	-36.5507	21.3798	-14.5434
159.87	-40.9823	17.8042	-157.3377
159.88	-46.7939	14.5854	-53.2194
159.89	-50.8356	10.2158	22.4757
159.90	-50.7446	3.7466	19.3611
159.91	-46.8719	-1.0292	25.7456
159.92	-50.6316	-5.6360	76.0057
159.93	-51.7435	-15.8577	-110.5760
159.94	-57.6907	-23.3336	-101.6275
159.95	-55.3891	-27.4166	48.5683
159.96	-45.9466	-34.8070	174.8929
159.97	-41.1008	-35.7613	-118.4859
159.98	-33.5992	-37.4678	-51.7099
159.99	-25.4350	-38.2879	140.5234
160.00	-15.7782	-32.9635	114.4347
160.01	-12.1480	-24.6619	68.8365
160.02	-8.4572	-19.4149	-4.9910
160.03	-5.3240	-11.9995	-15.6081
160.04	3.0298	-2.4598	-8.0527
160.05	10.2905	3.8662	109.4268
160.06	18.4585	9.3205	157.8337
160.07	29.2105	13.9594	-42.6528
160.08	38.7427	18.6474	130.1106
160.09	51.1209	17.5108	4.9476
160.10	62.7197	11.2806	-31.1917
160.11	75.1316	-3.9659	157.6078
160.12	90.8491	-16.1280	-76.0159
160.13	104.3824	-23.2589	155.7627
160.14	115.3589	-30.3206	102.3478
160.15	121.7016	-35.7536	-156.6395
160.16	131.1444	-41.8506	95.4811
160.17	136.7329	-46.2267	100.7657
160.18	135.2863	-44.6951	-58.5406
160.19	133.5850	-47.5885	-41.8731
160.20	128.6038	-46.3616	198.8942
160.21	113.9741	-43.6163	-79.5184
160.22	95.5210	-39.6230	-229.1474
160.23	78.1056	-39.6180	73.6585
160.24	60.6841	-35.6922	53.6468
160.25	44.4780	-35.7347	55.1960
160.26	29.1656	-36.2902	-81.3683
160.27	12.1584	-33.5477	-175.3233
160.28	-12.7390	-23.0231	55.6679
160.29	-44.1691	-10.7376	-3.6633
160.30	-69.4816	1.5955	30.4804
160.31	-88.8958	15.9280	12.6551
160.32	-99.4804	28.3574	40.9361
160.33	-110.4091	42.8922	-2.9361
160.34	-118.4077	52.1219	-7.0327
160.35	-119.7449	62.2501	118.0952
160.36	-120.7981	72.2350	47.1433
160.37	-121.6781	79.9516	-33.2247
160.38	-121.4376	80.9318	187.9216
160.39	-114.7269	85.6802	20.3051
160.40	-100.4775	83.2565	-67.1147
160.41	-89.6098	78.3078	-166.2507
160.42	-75.0723	71.4450	-18.4737
160.43	-61.1581	65.6901	-23.9244
160.44	-45.9344	54.3751	93.3592
160.45	-32.9773	41.2978	119.3868
160.46	-14.4304	27.1423	120.4177
160.47	3.3974	19.6337	-90.1751
160.48	19.7176	12.3074	-125.3625
160.49	34.7578	-1.0530	-31.1321
160.50	52.3571	-18.1791	-5.0389
160.51	66.1581	-32.4203	-76.3824
160.52	73.3452	-39.1554	-100.1135
160.53	78.5888	-44.9686	-161.1119
160.54	84.1498	-55.5199	142.5258
160.55	86.7201	-56.0921	-79.8161
160.56	86.8475	-54.9965	153.7819
160.57	87.5457	-53.7726	-51.6915
160.58	85.3638	-48.6092	91.3310
160.59	84.9636	-43.6348	-77.1741
160.60	77.4534	-47.8042	-65.5362
160.61	71.0285	-51.2583	-177.1572
160.62	60.2165	-52.5582	-62.1508
160.63	44.3557	-54.5581	110.1303
160.64	31.3850	-49.1972	-187.4968
160.65	16.7325	-40.4235	-117.7517
160.66	6.6121	-32.3930	-68.4119
160.67	-3.5882	-14.6009	-66.6596
160.68	-6.3455	-5.6187	-142.8129
160.69	-12.4837	2.5588	-11.7937
160.70	-20.9888	15.2548	-37.4046
160.71	-24.5770	30.2141	118.0376
160.72	-28.5002	37.1716	101.5494
160.73	-39.6884	40.1456	67.1956
160.74	-49.3147	42.5655	89.0537
160.75	-55.1454	39.8448	57.4891
160.76	-59.6744	37.9191	141.4423
160.77	-66.7855	36.6765	-182.7754
160.78	-75.8332	34.4978	-75.3110
160.79	-82.0788	33.0083	-3.7947
160.80	-87.8337	33.1866	-29.4279
160.81	-101.0752	29.8139	-79.9741
160.82	-99.4951	26.2748	-2.8754
160.83	-95.6525	23.1122	219.2070
160.84	-86.5452	17.9915	-244.0491
160.85	-81.3300	20.0665	-34.7791
160.86	-74.9004	18.7130	-180.4246
160.87	-57.1253	19.3148	-110.1994
160.88	-35.5316	21.7597	123.4785
160.89	-17.0825	18.1306	135.5106
160.90	3.1541	17.7745	-104.0265
160.91	18.6222	15.2386	-194.1469
160.92	37.5175	14.4953	-90.1529
160.93	59.3394	20.2342	-25.4903
160.94	79.7604	28.5393	155.9430
160.95	96.6536	32.4668	-134.9279
160.96	117.5273	30.0328	107.3298
160.97	135.3794	26.3198	43.2328
160.98	146.5788	24.1359	125.1216
160.99	153.4475	14.5269	-12.5400
161.00	151.1857	7.4948	41.8670
161.01	151.0331	-7.9942	51.6591
161.02	154.1111	-25.9056	96.4133
161.03	143.4342	-39.2005	54.8773
161.04	133.3514	-46.1043	-33.6466
161.05	123.6730	-58.7963	-97.8063
161.06	108.8854	-66.0394	-84.8767
161.07	96.8107	-74.2348	6.9025
161.08	85.7559	-69.1125	143.9779
161.09	70.9964	-64.8395	55.8243
161.10	53.0549	-64.3114	-99.3641
161.11	34.2614	-61.3875	-48.7654
161.12	13.7316	-65.1251	-63.3589
161.13	-4.8544	-62.9192	35.1090
161.14	-31.7273	-60.4569	46.1227
161.15	-54.0129	-57.0492	47.5243
161.16	-75.6931	-49.5462	54.7030
161.17	-101.7448	-43.1045	2.0701
161.18	-121.9015	-33.1643	44.7164
161.19	-143.0377	-22.6015	-110.4544
161.20	-161.6437	-13.9546	29.2450
161.21	-173.3899	-1.2280	-24.0611
161.22	-180.6096	3.5466	110.3573
161.23	-181.2442	11.1089	94.1407
161.24	-178.6569	20.3745	-16.8151
161.25	-167.3915	27.1683	-82.3274
161.26	-154.6724	33.6994	4.5757
161.27	-135.2285	39.6022	144.4345
161.28	-109.6273	48.8659	-25.4901
161.29	-75.4957	58.5294	62.4106
161.30	-40.1150	61.6074	-223.5375
161.31	0.1063	60.9529	115.7271
161.32	36.7848	53.7670	-62.5654
161.33	75.9285	49.5405	-79.4313
161.34	108.5111	41.7939	-54.9479
161.35	132.1496	28.4715	-99.3165
161.36	154.9830	18.9264	-63.8048
161.37	167.7532	-0.4039	-112.7944
161.38	173.9802	-18.2693	-291.6262
161.39	174.9529	-37.1661	-7.4027
161.40	171.0178	-51.0008	-83.5566
161.41	156.1203	-62.3288	92.3584
161.42	139.3117	-76.7724	89.8163
161.43	124.7876	-90.1493	-83.3437
161.44	107.1240	-96.2821	-37.7582
161.45	85.7875	-107.9414	116.3642
161.46	62.6270	-120.2100	-118.0601
161.47	43.9407	-127.0098	-84.1974
161.48	28.6338	-133.3454	5.5349
161.49	14.3176	-137.0230	25.4842
161.50	-2.0830	-139.1321	66.1571
161.51	-17.8490	-142.6264	117.1481
161.52	-36.2202	-141.4081	-109.5178
161.53	-50.2999	-132.1844	-192.5361
161.54	-59.5987	-124.3335	-136.8630
161.55	-75.8962	-117.3781	37.6490
161.56	-87.3177	-110.0039	-59.8846
161.57	-98.8505	-94.4215	73.1869
161.58	-103.0792	-75.4972	-32.8461
161.59	-102.3259	-54.2112	121.6426
161.60	-102.1945	-28.8830	-45.6670
161.61	-105.2310	-0.9100	66.7735
161.62	-105.4759	20.6754	-47.1628
161.63	-97.8675	46.1068	-30.1905
161.64	-85.8033	66.7624	-113.3694
161.65	-76.7173	87.0252	167.5613
161.66	-63.8605	115.9015	-92.6070
161.67	-51.7265	137.5913	71.3575
161.68	-35.4096	153.2576	-29.3287
161.69	-16.4731	165.0796	76.3882
161.70	2.2027	170.4635	-77.1229
161.71	22.7383	178.9782	99.2582
161.72	38.6692	184.3515	-131.1118
161.73	56.3152	176.5559	-157.7535
161.74	73.4243	171.2721	-115.9056
161.75	84.3047	161.0965	-76.0871
161.76	99.3676	148.0491	219.6511
161.77	116.9997	129.2397	-74.4413
161.78	128.7991	112.5477	-39.7229
161.79	135.5136	96.8419	-222.1130
161.80	137.3809	84.9397	89.2143
161.81	134.3471	66.5679	113.4578
161.82	130.1068	55.6173	-73.4728
161.83	124.8321	42.3554	3.5904
161.84	114.0738	21.4861	86.0064
161.85	96.8106	-0.7405	168.9247
161.86	82.5625	-18.0946	44.0036
161.87	65.4682	-31.4505	-10.9888
161.88	42.1291	-41.5362	3.8273
161.89	16.5923	-46.8280	-117.0293
161.90	-8.7861	-52.6918	18.5242
161.91	-36.0434	-53.4418	-59.9935
161.92	-60.8102	-58.0063	-75.4879
161.93	-84.4488	-63.7755	13.1960
161.94	-103.1571	-62.7245	-75.4706
161.95	-118.2676	-58.0505	-49.7185
161.96	-125.2571	-51.6000	134.2662
161.97	-125.9818	-47.6137	54.6174
161.98	-126.8151	-41.4512	-43.0705
161.99	-129.3644	-38.4522	-55.5273
162.00	-133.2836	-35.6265	-126.7799
162.01	-128.5079	-29.0087	-36.7016
162.02	-122.4152	-22.8127	-288.0123
162.03	-110.7984	-17.2098	66.2376
162.04	-101.4586	-12.0598	-105.9478
162.05	-92.4043	-6.2637	31.2710
162.06	-79.3720	-4.5201	-111.9257
162.07	-64.6337	-8.2729	-17.9193
162.08	-45.5845	-4.2686	-117.6872
162.09	-27.6481	-2.8968	-35.0465
162.10	-14.7545	1.0655	40.6557
162.11	0.6886	2.0975	23.7915
162.12	17.9057	2.1640	-138.6324
162.13	37.8382	-3.9187	-1.7276
162.14	56.4372	0.5430	-53.1095
162.15	65.6006	-0.3936	179.8501
162.16	76.4952	-2.6369	72.3808
162.17	86.7476	-5.3288	13.1880
162.18	93.0846	-5.7317	134.4155
162.19	101.4693	-10.4139	118.1766
162.20	107.4176	-10.5303	38.6267
162.21	103.9155	-10.5354	-119.2767
162.22	102.7852	-6.2994	-109.6015
162.23	90.6996	-6.8530	83.5007
162.24	76.3974	-6.2641	333.7080
162.25	60.1174	-2.9668	39.2123
162.26	43.6529	1.0232	-66.8401
162.27	22.2179	0.7704	47.2590
162.28	3.1930	9.3580	-0.4222
162.29	-17.1813	15.2131	219.1961
162.30	-34.2409	15.2830	-208.1094
162.31	-51.7239	14.0412	-14.2951
162.32	-62.0423	18.4440	203.7305
162.33	-75.7780	21.3305	-408.3609
162.34	-86.3085	23.6780	2.5805
162.35	-101.1693	26.9832	-123.2203
162.36	-110.9898	29.2768	-35.9783
162.37	-117.2403	25.3071	-27.0141
162.38	-116.5583	22.0236	-60.8294
162.39	-119.3912	11.9688	-72.9292
162.40	-118.5331	0.3449	-58.4236
162.41	-113.6046	-8.5279	40.3715
162.42	-111.0326	-8.5981	20.4410
162.43	-112.7881	-4.6370	218.8855
162.44	-103.3178	-9.6473	64.2063
162.45	-89.5500	-9.9047	-73.0274
162.46	-75.3668	-18.5629	-18.7509
162.47	-59.2921	-23.7206	139.6437
162.48	-47.8023	-31.5834	-34.1413
162.49	-31.6914	-33.7470	-174.4098
162.50	-20.5464	-38.2857	-150.4336
162.51	-7.2867	-41.0098	71.5713
162.52	0.6611	-47.3605	103.1351
162.53	2.9243	-46.9538	-63.3009
162.54	12.2681	-44.9640	199.1519
162.55	20.0132	-46.0445	54.5768
162.56	25.5002	-49.6870	-11.7993
162.57	32.0324	-51.6632	-92.9233
162.58	38.1448	-47.8942	19.5278
162.59	46.3525	-45.5995	124.3197
162.60	53.7495	-36.4608	-145.3273
162.61	58.5788	-29.0484	1.1296
162.62	61.1342	-18.6553	-83.0610
162.63	59.0955	-2.0546	-59.8390
162.64	60.9123	8.9038	95.0219
162.65	57.8801	19.9811	80.6467
162.66	57.5650	30.5351	19.8287
162.67	53.5031	36.6392	146.5158
162.68	51.0680	47.7506	56.1492
162.69	42.6887	49.9636	88.4839
162.70	28.6603	52.0365	121.8608
162.71	19.8580	52.5315	-302.1726
162.72	7.9167	52.7524	73.4569
162.73	-4.0758	53.7051	27.1641
162.74	-15.1624	54.0029	224.5072
162.75	-29.4849	52.8321	-2.1858
162.76	-42.2181	48.5849	-38.9997
162.77	-56.6903	42.6968	1.0009
162.78	-68.9663	35.1649	144.5714
162.79	-74.6103	24.2857	-76.2329
162.80	-78.2962	9.9860	127.1580
162.81	-81.5658	1.0373	-96.5886
162.82	-81.3303	1.1053	40.8859
162.83	-79.7867	-0.0266	85.8195
162.84	-79.5384	4.0499	-49.0198
162.85	-76.5479	8.7734	2.5218
162.86	-65.7670	20.5381	172.4949
162.87	-51.3370	30.3697	145.2921
162.88	-34.5030	37.3864	52.6177
162.89	-21.4178	45.4821	-79.9761
162.90	-2.6766	53.1309	89.0937
162.91	23.0278	57.5482	-11.0380
162.92	53.3539	61.7401	-72.7505
162.93	76.6162	62.7174	129.0240
162.94	93.7038	68.6051	-5.9292
162.95	110.9727	67.0429	-71.1244
162.96	124.0845	58.6411	-90.4874
162.97	127.1690	55.2348	68.8477
162.98	125.5917	52.2515	-17.0250
162.99	126.9554	50.1371	-202.6388
163.00	125.4869	51.7450	100.3734
163.01	122.3352	49.3550	101.1102
163.02	129.1033	38.0663	-11.7613
163.03	134.9757	26.5838	150.7340
163.04	127.8009	13.3162	-56.6069
163.05	123.1798	3.2092	-83.5586
163.06	112.5028	-12.4683	45.1674
163.07	101.7581	-31.0458	-1.1473
163.08	90.6968	-42.2610	-65.0431
163.09	75.5936	-53.0725	-129.4382
163.10	64.0908	-65.3316	-14.3479
163.11	48.2610	-77.6420	-293.7679
163.12	30.8728	-80.7068	-8.6086
163.13	20.1536	-83.6861	9.7026
163.14	2.5379	-92.6919	-4.5351
163.15	-10.7387	-100.4307	65.7158
163.16	-21.8101	-113.5451	-63.4159
163.17	-42.6975	-119.8810	-9.9746
163.18	-55.7357	-126.4301	67.2271
163.19	-66.0817	-130.5980	100.5863
163.20	-78.8634	-131.5315	29.7047
163.21	-86.8307	-127.9097	-74.2400
163.22	-91.5995	-125.4027	-66.1486
163.23	-91.3805	-117.6726	206.5771
163.24	-84.8487	-103.0219	-17.2300
163.25	-78.2094	-83.6314	178.5075
163.26	-69.7256	-63.2516	-8.4936
163.27	-57.1834	-41.6796	94.2344
163.28	-44.1994	-16.7689	38.3415
163.29	-34.0999	8.9888	16.7347
163.30	-17.6746	37.2981	-51.4504
163.31	0.2681	67.9862	95.7356
163.32	11.5305	95.8646	-113.4069
163.33	25.1716	119.3182	66.8895
163.34	34.0399	137.3704	7.9986
163.35	45.4596	147.1425	-61.3639
163.36	51.7626	152.4979	-108.6298
163.37	49.4671	158.4546	46.1689
163.38	41.9716	156.9445	-62.9133
163.39	32.3229	148.7421	-69.6990
163.40	28.3528	141.2191	-3.1380
163.41	24.3538	128.8874	120.6218
163.42	15.2755	105.8628	0.9123
163.43	9.0004	85.8909	-29.4669
163.44	2.0523	67.9964	-118.6820
163.45	0.5691	53.3476	32.8358
163.46	8.2152	35.4046	-157.8804
163.47	7.3406	17.2147	-51.8809
163.48	8.7714	4.5221	-2.8551
163.49	15.3818	-8.4663	-108.5856
163.50	24.1574	-19.6285	-95.3106
163.51	28.3217	-32.1249	-14.4598
163.52	24.4621	-47.1808	-23.6753
163.53	20.0904	-55.7249	-167.8097
163.54	22.3042	-60.5933	-92.5762
163.55	23.3302	-63.9638	-95.1299
163.56	21.3327	-64.2920	-72.6741
163.57	21.9816	-63.0472	-151.6619
163.58	17.7666	-50.7981	-19.5085
163.59	14.8543	-33.3621	77.4893
163.60	11.2645	-15.8217	-34.4078
163.61	9.7961	-4.1482	47.6093
163.62	10.3882	7.2831	-118.3068
163.63	9.4324	12.6120	73.7749
163.64	7.3218	16.8597	19.9259
163.65	-2.7642	21.2513	6.4328
163.66	-8.9984	25.0462	59.9019
163.67	-20.5507	32.6072	-72.2055
163.68	-38.1121	46.4758	-63.7903
163.69	-48.2255	55.6463	-32.0229
163.70	-57.1393	60.2948	71.6498
163.71	-61.4141	60.2770	149.6287
163.72	-66.6963	57.8467	-19.8201
163.73	-62.1192	54.8089	129.1448
163.74	-60.8811	59.3938	116.3761
163.75	-59.2508	58.0701	-135.6342
163.76	-53.8367	58.9070	-134.0467
163.77	-50.4201	63.6523	32.3235
163.78	-48.6284	68.0429	131.3524
163.79	-44.8011	67.1274	-94.9810
163.80	-40.9990	59.9501	-31.7505
163.81	-36.1235	59.0172	-73.6142
163.82	-26.5333	49.5488	-41.8733
163.83	-20.8075	43.3629	1.8778
163.84	-16.8693	32.9797	64.2581
163.85	-13.6034	20.4431	-99.3707
163.86	-14.8649	6.5199	-76.9944
163.87	-14.9501	-10.9747	201.7800
163.88	-7.8955	-36.0650	-32.0674
163.89	2.7338	-57.5586	-67.0683
